HitCorrect,age,comments,description,discr_checkbox,discr_comments,endTime,enjoyment,experiment_id,img_file,img_id,languages,mistake_checkbox,mistake_comments,page_context,page_title,q1_sliderval,q1_type,q2_sliderval,q2_type,q3_sliderval,q3_type,q4_sliderval,q4_type,q5_sliderval,q5_type,rt_article_read_seconds,rt_qs_noimage_seconds,rt_qs_wimage_seconds,rt_trial,section_title,startDate,startTime,timeSpent,trial_number,caption,submission_id,section_context
1,28,,"Isabelle Boulay, March 2008",FALSE,,1679498020414,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/6/67/Isabelle_Boulay.jpg,26.jpg,English,FALSE,,"Isabelle Boulay, CQ is a French Canadian singer.",Isabelle Boulay,"['5', '5']",image_fit,"['2', '2']",reconstructive,"['4', '4']",no_irrelevant,"['4', '4']",all_relevant,"['1', '1']",overall,4.896,18.316,20.077,43.289,,Wed Mar 22 2023 11:05:46 GMT-0400 (Eastern Daylight Time),1679497546311,7.901716666666670,3,"Isabelle Boulay, March 2008",-NR8sVUVbE0QOha9xaSp,"Isabelle Boulay, CQ (born 6 July 1972) is a French Canadian singer."
1,28,,"The chapel of Sainte-Anne, in Buléon",FALSE,,1679498020414,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/9/9a/Chapelle_Sainte-Anne_%28Bul%C3%A9on%29_6036.JPG,28.jpg,English,FALSE,,Buléon is a commune in the Morbihan department of Brittany in northwestern France.,Buléon,"['4', '4']",image_fit,"['3', '3']",reconstructive,"['4', '4']",no_irrelevant,"['4', '4']",all_relevant,"['2', '2']",overall,11.664,13.652,21.677,46.993,,Wed Mar 22 2023 11:05:46 GMT-0400 (Eastern Daylight Time),1679497546311,7.901716666666670,4,"The chapel of Sainte-Anne, in Buléon",-NR8sVUVbE0QOha9xaSp,Buléon (Buelion in Breton) is a commune in the Morbihan department of Brittany in northwestern France.
1,28,,Temple of Diana at Weston Park,FALSE,,1679498020414,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/4/4c/The_Temple_-_geograph.org.uk_-_1523609.jpg,4.jpg,English,FALSE,,"There are over 9000 Grade I listed buildings in England. This page is a list of these buildings in the county of Staffordshire, by district.",Grade I listed buildings in Staffordshire,"['3', '4']",image_fit,"['3', '3']",reconstructive,"['4', '4']",no_irrelevant,"['4', '4']",all_relevant,"['2', '2']",overall,6.073,24.527,25.472,56.072,South Staffordshire,Wed Mar 22 2023 11:05:46 GMT-0400 (Eastern Daylight Time),1679497546311,7.901716666666670,5,,-NR8sVUVbE0QOha9xaSp,
1,38,,Canal through Dokkum,FALSE,,1679498052652,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/8/8e/Exterieur_OVERZICHT_VOORGEVELS_-_Dokkum_-_20355511_-_RCE.jpg,20.jpg,English,FALSE,,Dongeradeel is a former municipality in the northern Netherlands. In 2019 it merged with the municipalities of Ferwerderadiel and Kollumerland en Nieuwkruisland to form the new municipality Noardeast-Fryslân.,Dongeradeel,"['3', '3']",reconstructive,"['5', '5']",no_irrelevant,"['3', '4']",all_relevant,"['4', '4']",image_fit,"['3', '4']",overall,476.852,41.23,41.698,559.78,,Wed Mar 22 2023 10:57:47 GMT-0400 (Eastern Daylight Time),1679497067004,16.427466666666700,1,Canal through Dokkum,-NR8scK6145iYnNf0B5Z,"Dongeradeel (pronunciation , West Frisian: Dongeradiel) is a former municipality in the northern Netherlands. In 2019 it merged with the municipalities of Ferwerderadiel and Kollumerland en Nieuwkruisland to form the new municipality Noardeast-Fryslân."
1,38,,Kishi's group iododesilylation method,FALSE,,1679498052652,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/a/aa/Kishi%27s_group_iododesilylation_method.jpg,14.jpg,English,FALSE,,"In organic chemistry, a vinyl iodide functional group is an alkene with one or more iodide substituents. Vinyl iodides are versatile molecules that serve as important building blocks and precursors in organic synthesis. They are commonly used in carbon-carbon forming reactions in transition-metal catalyzed cross-coupling reactions, such as Stille reaction, Heck reaction, Sonogashira coupling, and Suzuki coupling. Synthesis of well-defined geometry or complexity vinyl iodide is important in stereoselective synthesis of natural products and drugs.",Vinyl iodide functional group,"['1', '1']",reconstructive,"['5', '5']",no_irrelevant,"['5', '5']",all_relevant,"['5', '5']",image_fit,"['4', '5']",overall,46.908,19.501,18.658,85.067,Iododesilylation,Wed Mar 22 2023 10:57:47 GMT-0400 (Eastern Daylight Time),1679497067004,16.427466666666700,2,,-NR8scK6145iYnNf0B5Z,"Iododesilylation is a substitution reaction of silyl group for iodide. The advantages of iododesilylation are that it avoids toxic tin reagent and intermediate vinyl silyl are stable, nontoxic and easily handled and stored. Vinyl silyl can be made from terminal alkyne or other methods.
The Kishi's group reported a mild preparation of vinyl iodide from vinyl silyl using NIS in mixture of acetonitrile and chloroacetonitrile. They observed retention of olefin geometry in some vinyl silyl substrates while inversion in others. They reasoned that the R group's size had an effect on the geometry of the olefin. If the R group is small, the solvent acetonitrile can participate in the reaction leading to inversion of the olefin's geometry. If the R group is big, the solvent is unable to participate, leading to retention of olefin's geometry
Zakarian's group then decided to run the reaction in HFIP, which gave high retention of olefin geometry. They reasoned that HFIP is a low nucleophilicity sol ..."
1,38,,Wayne County Courthouse in Fairfield,FALSE,,1679498052652,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/0/04/Wayne_County_Courthouse_in_Fairfield.jpg,17.jpg,English,FALSE,,"Wayne County is a county located in the U.S. state of Illinois. According to the 2010 census, it had a population of 16,760. Its county seat is Fairfield. It is located in the southern portion of Illinois known locally as ""Little Egypt"".","Wayne County, Illinois","['5', '5']",reconstructive,"['5', '5']",no_irrelevant,"['4', '4']",all_relevant,"['4', '4']",image_fit,"['5', '4']",overall,10.064,20.207,16.902,47.173,,Wed Mar 22 2023 10:57:47 GMT-0400 (Eastern Daylight Time),1679497067004,16.427466666666700,3,Wayne County Courthouse in Fairfield,-NR8scK6145iYnNf0B5Z,
1,38,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679498052652,2,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['1', '1']",reconstructive,"['3', '5']",no_irrelevant,"['1', '2']",all_relevant,"['1', '4']",image_fit,"['1', '3']",overall,36.585,23.744,19.881,80.21,,Wed Mar 22 2023 10:57:47 GMT-0400 (Eastern Daylight Time),1679497067004,16.427466666666700,4,Sculptures are often placed at the center of public parks.,-NR8scK6145iYnNf0B5Z,
1,38,,"Spokane, Portland and Seattle Railway Company-Box Canyon Viaduct",FALSE,,1679498052652,2,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/f/f8/Spokane%2C_Portland_%26_Seattle_Railway_Co_Box_Canyon_Viaduct2_NRHP_100003280_Franklin_Couny%2C_WA.jpg,9.jpg,English,FALSE,,"This list presents the full set of buildings, structures, objects, sites, or districts designated on the National Register of Historic Places in Franklin County, Washington, and offers brief descriptive information about each of them. The National Register recognizes places of national, state, or local historic significance across the United States. Out of over 90,000 National Register sites nationwide, Washington is home to approximately 1,500, and 14 of those are found partially or wholly in Franklin County.
This National Park Service list is complete through NPS recent listings posted August 14, 2020.","National Register of Historic Places listings in Franklin County, Washington","['5', '5']",reconstructive,"['5', '5']",no_irrelevant,"['4', '4']",all_relevant,"['4', '5']",image_fit,"['4', '5']",overall,70.583,19.342,60.578,150.503,Current listings,Wed Mar 22 2023 10:57:47 GMT-0400 (Eastern Daylight Time),1679497067004,16.427466666666700,5,,-NR8scK6145iYnNf0B5Z,
1,62,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679498078644,1,pilot-study-experiment.json,,640px-parc_agen.jpg,ENGLISH,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['5', '5']",image_fit,"['5', '5']",all_relevant,"['5', '5']",reconstructive,"['5', '5']",no_irrelevant,"['5', '5']",overall,137.394,38.32,21.776,197.49,,Wed Mar 22 2023 10:01:32 GMT-0500 (Central Daylight Time),1679497292292,13.105866666666700,1,Sculptures are often placed at the center of public parks.,-NR8siwAlbgDNI5Grz-m,
1,62,,"In this drawing the railway is shown on the left, underground in a rectangular tunnel. On the right is the Thames and between them is a wall and earth.",FALSE,,1679498078644,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/a/a6/Section_through_Victoria_Embankment.png,6.jpg,ENGLISH,FALSE,,"The Metropolitan District Railway was a passenger railway that served London from 1868 to 1933. Established in 1864 to complete the inner circle, an underground railway in London, the first part of the line opened using gas-lit wooden carriages hauled by steam locomotives. The Metropolitan Railway operated all services until the District introduced its own trains in 1871. The railway was soon extended westwards through Earl's Court to Fulham, Richmond, Ealing and Hounslow. After completing the inner circle and reaching Whitechapel in 1884, it was extended to Upminster in Essex in 1902.
To finance electrification at the beginning of the 20th century, American financier Charles Yerkes took it over and made it part of his Underground Electric Railways Company of London group. Electric propulsion was introduced in 1905, and by the end of the year electric multiple units operated all of the services. On 1 July 1933, the District Railway and the other UERL railways were merged with the Metro ...",District Railway,"['5', '5']",image_fit,"['5', '5']",all_relevant,"['5', '5']",reconstructive,"['5', '5']",no_irrelevant,"['5', '5']",overall,5.142,14.76,18.88,38.782,Inner Circle,Wed Mar 22 2023 10:01:32 GMT-0500 (Central Daylight Time),1679497292292,13.105866666666700,2,An 1867 drawing of the District Railway in the Embankment at Charing Cross station.,-NR8siwAlbgDNI5Grz-m,"In 1863, the Metropolitan Railway (also known as the Met) opened the world's first underground railway. The line was built from Paddington beneath the New Road, connecting the main line railway termini at Paddington, Euston and King's Cross. Then it followed Farringdon Road to a station at Farringdon Street in Smithfield, near the capital's financial heart in the City.
The Met's early success prompted a flurry of applications to parliament in 1863 for new railways in London, many competing for similar routes. The House of Lords established a select committee that recommended  an ""inner circuit of railway that should abut, if not actually join, nearly all of the principal railway termini in the Metropolis"". For the 1864 parliamentary session, railway schemes were presented that met the recommendation in varying ways and a joint committee composed of members of both Houses of Parliament reviewed the options.
Proposals to extend west and then south from Paddington to South Kensington and  ..."
1,62,,The church of Saint-Vincent,FALSE,,1679498078644,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/0/0e/Thouar%C3%A9-sur-Loire_%C3%A9glise.JPG,29.jpg,ENGLISH,FALSE,,Thouaré-sur-Loire is a commune in the Loire-Atlantique department in western France.,Thouaré-sur-Loire,"['4', '4']",image_fit,"['4', '2']",all_relevant,"['4', '4']",reconstructive,"['4', '5']",no_irrelevant,"['2', '3']",overall,118.022,64.0,23.465,205.487,,Wed Mar 22 2023 10:01:32 GMT-0500 (Central Daylight Time),1679497292292,13.105866666666700,3,The church of Saint-Vincent,-NR8siwAlbgDNI5Grz-m,Thouaré-sur-Loire (Breton “Tarvieg”) is a commune in the Loire-Atlantique department in western France.
1,62,,Bastrop County Courthouse and Jail Complex,FALSE,,1679498078644,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/f/fe/Bastrop_courthouse.jpg,12.jpg,ENGLISH,FALSE,,"This is a list of the National Register of Historic Places listings in Bastrop County, Texas.
This is intended to be a complete list of properties and districts listed on the National Register of Historic Places in Bastrop County, Texas. There are five districts, including one National Historic Landmark district, and 95 individual properties listed on the National Register in the county. An additional site was formerly listed. One individually listed property is a State Antiquities Landmark and contains two Recorded Texas Historic Landmarks. Twenty-three other properties and numerous sites within three districts are also Recorded Texas Historic Landmarks.
This National Park Service list is complete through NPS recent listings posted July 31, 2020.","National Register of Historic Places listings in Bastrop County, Texas","['5', '5']",image_fit,"['5', '5']",all_relevant,"['5', '5']",reconstructive,"['5', '5']",no_irrelevant,"['5', '5']",overall,1.685,79.152,8.328,89.165,Current listings,Wed Mar 22 2023 10:01:32 GMT-0500 (Central Daylight Time),1679497292292,13.105866666666700,4,,-NR8siwAlbgDNI5Grz-m,The locations of National Register properties and districts may be seen in a mapping service provided.
1,62,,Covington Plantation House,FALSE,,1679498078644,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/a/a6/Covington_Plantation_House.jpg,15.jpg,ENGLISH,FALSE,,"This list includes properties and districts listed on the National Register of Historic Places in Richmond County, North Carolina. Click the ""Map of all coordinates"" link to the right to view a Google map of all properties and districts with latitude and longitude coordinates in the table below.","National Register of Historic Places listings in Richmond County, North Carolina","['5', '2']",image_fit,"['5', '2']",all_relevant,"['5', '5']",reconstructive,"['5', '5']",no_irrelevant,"['5', '2']",overall,1.726,47.672,37.472,86.87,Current listings,Wed Mar 22 2023 10:01:32 GMT-0500 (Central Daylight Time),1679497292292,13.105866666666700,5,,-NR8siwAlbgDNI5Grz-m,
1,41,I have no additional comments. Thanks.,Rillito Race Track Historic District,FALSE,,1679498101221,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/8/89/Rillito_Downs_grandstand_and_tower_1.JPG,2.jpg,English,FALSE,,"This is a list of the National Register of Historic Places listings in Pima County, Arizona.
This is intended to be a complete list of the properties and districts on the National Register of Historic Places in Pima County, Arizona, United States. The locations of National Register properties and districts for which the latitude and longitude coordinates are included below, may be seen in a map.
There are 193 properties and districts listed on the National Register in the county, including 4 that are also National Historic Landmarks. Three properties formerly listed have been removed from the National Register.
This National Park Service list is complete through NPS recent listings posted July 17, 2020.","National Register of Historic Places listings in Pima County, Arizona","['1', '5']",no_irrelevant,"['1', '1']",all_relevant,"['1', '1']",image_fit,"['2', '2']",reconstructive,"['1', '1']",overall,48.544,86.468,85.596,220.608,Current listings,Wed Mar 22 2023 11:02:55 GMT-0400 (Eastern Daylight Time),1679497375552,12.094483333333300,1,,-NR8snquTFOWl6lTb6kx,
1,41,I have no additional comments. Thanks.,"Moche warrior pot, c. 100–700 CE, from the British Museum",FALSE,,1679498101221,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/4/49/Moche_warrior_pot.jpg,3.jpg,English,FALSE,,"Native American pottery is an art form with at least a 7500-year history in the Americas. Pottery is fired ceramics with clay as a component. Ceramics are used for utilitarian cooking vessels, serving and storage vessels, pipes, funerary urns, censers, musical instruments, ceremonial items, masks, toys, sculptures, and a myriad of other art forms.
Due to their resilience, ceramics have been key to learning more about pre-Columbian indigenous cultures.",Ceramics of indigenous peoples of the Americas,"['5', '5']",no_irrelevant,"['5', '5']",all_relevant,"['5', '5']",image_fit,"['4', '4']",reconstructive,"['5', '5']",overall,67.557,34.73,34.997,137.284,Andean region,Wed Mar 22 2023 11:02:55 GMT-0400 (Eastern Daylight Time),1679497375552,12.094483333333300,2,"Moche warrior pot, c. 100–700 CE, British Museum",-NR8snquTFOWl6lTb6kx,"In the Andes, ceramics appear during the Initial Period around 1800 BCE. They were needed for boiling agricultural foods Chavín potters on the Peruvian coast create distinctive stirrup spout vessels, both incised and highly burnished. These thin-walled effigy pots were fashioned to resemble stylized humans, plants, and animals. Two substyles of Chavín stirrup spout pots include the thicker-walls, glossy-on-matte blackware Cupisnique style and red and black Santa Ana style, both featuring fanged heads. Subsequent Andean cultures revived these ancient ceramics styles and imagery.
Paracas culture, from Peru's desert south coast, created highly detailed ceramics, that were often painted after firing. Paints, made with an acacia resin binder, were commonly warm yellow, olive green, red-orange, white, and black in color. Paracas artists built upon Chavín styles and introduced the double spout-and-bridge vessel and distinctive masks portraying a supernatural ""Oculate Being,"" that combines hum ..."
1,41,I have no additional comments. Thanks.,Douglas B. Rasmussen in 2010,FALSE,,1679498101221,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/c/cb/Douglas_B_Rasmussen.jpg,16.jpg,English,FALSE,,"Douglas B. Rasmussen is professor of philosophy at St. John's University, where he has taught since 1981.",Douglas B. Rasmussen,"['5', '5']",no_irrelevant,"['5', '5']",all_relevant,"['5', '5']",image_fit,"['4', '4']",reconstructive,"['5', '5']",overall,27.922,17.074,22.71,67.706,,Wed Mar 22 2023 11:02:55 GMT-0400 (Eastern Daylight Time),1679497375552,12.094483333333300,3,Douglas B. Rasmussen in 2010,-NR8snquTFOWl6lTb6kx,"Douglas B. Rasmussen (born 1948) is professor of philosophy at St. John's University, where he has taught since 1981."
1,41,I have no additional comments. Thanks.,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679498101221,1,pilot-study-experiment.json,,640px-parc_agen.jpg,English,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['2', '2']",no_irrelevant,"['2', '2']",all_relevant,"['3', '4']",image_fit,"['3', '3']",reconstructive,"['3', '2']",overall,32.075,46.153,41.664,119.892,,Wed Mar 22 2023 11:02:55 GMT-0400 (Eastern Daylight Time),1679497375552,12.094483333333300,4,Sculptures are often placed at the center of public parks.,-NR8snquTFOWl6lTb6kx,
1,41,I have no additional comments. Thanks.,"The chapel of Sainte-Anne, in Buléon",FALSE,,1679498101221,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/9/9a/Chapelle_Sainte-Anne_%28Bul%C3%A9on%29_6036.JPG,28.jpg,English,FALSE,,Buléon is a commune in the Morbihan department of Brittany in northwestern France.,Buléon,"['5', '5']",no_irrelevant,"['4', '4']",all_relevant,"['4', '4']",image_fit,"['4', '4']",reconstructive,"['4', '4']",overall,16.087,31.947,31.06,79.094,,Wed Mar 22 2023 11:02:55 GMT-0400 (Eastern Daylight Time),1679497375552,12.094483333333300,5,"The chapel of Sainte-Anne, in Buléon",-NR8snquTFOWl6lTb6kx,Buléon (Buelion in Breton) is a commune in the Morbihan department of Brittany in northwestern France.
1,27,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679498116410,1,pilot-study-experiment.json,,640px-parc_agen.jpg,english,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['2', '2']",image_fit,"['2', '2']",all_relevant,"['2', '2']",reconstructive,"['2', '5']",no_irrelevant,"['2', '2']",overall,14.589,53.959,40.802,109.35,,Wed Mar 22 2023 08:09:16 GMT-0700 (Pacific Daylight Time),1679497756586,5.997066666666670,1,Sculptures are often placed at the center of public parks.,-NR8srbP7aYcYZGp-rRB,
1,27,,Bastrop County Courthouse and Jail Complex,FALSE,,1679498116410,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/f/fe/Bastrop_courthouse.jpg,12.jpg,english,FALSE,,"This is a list of the National Register of Historic Places listings in Bastrop County, Texas.
This is intended to be a complete list of properties and districts listed on the National Register of Historic Places in Bastrop County, Texas. There are five districts, including one National Historic Landmark district, and 95 individual properties listed on the National Register in the county. An additional site was formerly listed. One individually listed property is a State Antiquities Landmark and contains two Recorded Texas Historic Landmarks. Twenty-three other properties and numerous sites within three districts are also Recorded Texas Historic Landmarks.
This National Park Service list is complete through NPS recent listings posted July 31, 2020.","National Register of Historic Places listings in Bastrop County, Texas","['1', '4']",image_fit,"['1', '4']",all_relevant,"['1', '1']",reconstructive,"['1', '4']",no_irrelevant,"['1', '4']",overall,35.747,15.914,20.581,72.242,Current listings,Wed Mar 22 2023 08:09:16 GMT-0700 (Pacific Daylight Time),1679497756586,5.997066666666670,2,,-NR8srbP7aYcYZGp-rRB,The locations of National Register properties and districts may be seen in a mapping service provided.
1,27,,Portolá Expedition Camp,FALSE,,1679498116410,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/c/c1/Whitehouse_Campsite.jpg,27.jpg,english,FALSE,,"List table of the properties and districts — listed on the California Historical Landmarks — within San Mateo County, California.
Note: Click the ""Map of all coordinates"" link to the right to view a Google map of all properties and districts with latitude and longitude coordinates in the table below.","California Historical Landmarks in San Mateo County, California","['3', '4']",image_fit,"['3', '4']",all_relevant,"['3', '3']",reconstructive,"['3', '3']",no_irrelevant,"['3', '4']",overall,14.303,13.589,13.747,41.639,Listings,Wed Mar 22 2023 08:09:16 GMT-0700 (Pacific Daylight Time),1679497756586,5.997066666666670,3,,-NR8srbP7aYcYZGp-rRB,
1,27,,"Large group of people, seen from above",FALSE,,1679498116410,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/9/92/14-08-10-wikimania-gruppenfoto-01.jpg,5.jpg,english,FALSE,,"Organizations which are independent of government involvement are known as non-governmental organizations or NGOs or non-government organizations. NGOs are a subgroup of organizations founded by citizens, which include clubs and associations which provide services to its members and others. They are usually nonprofit organizations. Many NGOs are active in humanitarianism or the social sciences. Surveys indicate that NGOs have a high degree of public trust, which can make them a useful proxy for the concerns of society and stakeholders. However, NGOs can also be lobby groups for corporations, such as the World Economic Forum. According to NGO.org, ""[an NGO is] any non-profit, voluntary citizens' group which is organized on a local, national or international level ... Task-oriented and driven by people with a common interest, NGOs perform a variety of service and humanitarian functions, bring citizen concerns to Governments, advocate and monitor policies and encourage political participa ...",Non-governmental organization,"['3', '3']",image_fit,"['3', '4']",all_relevant,"['4', '4']",reconstructive,"['3', '3']",no_irrelevant,"['4', '4']",overall,28.303,10.049,13.657,52.009,,Wed Mar 22 2023 08:09:16 GMT-0700 (Pacific Daylight Time),1679497756586,5.997066666666670,4,"Group photo at Wikimania 2014 London. Wikimania is the official annual conference of the Wikimedia Foundation, an American non-profit and charitable organization headquartered in San Francisco[2] and known for participating in the Wikimedia movement. It owns the Internet domain names of most movement projects, and hosts sites such as Wikipedia.",-NR8srbP7aYcYZGp-rRB,
1,27,,Wayne County Courthouse in Fairfield,FALSE,,1679498116410,1,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/0/04/Wayne_County_Courthouse_in_Fairfield.jpg,17.jpg,english,FALSE,,"Wayne County is a county located in the U.S. state of Illinois. According to the 2010 census, it had a population of 16,760. Its county seat is Fairfield. It is located in the southern portion of Illinois known locally as ""Little Egypt"".","Wayne County, Illinois","['3', '2']",image_fit,"['3', '2']",all_relevant,"['2', '2']",reconstructive,"['4', '2']",no_irrelevant,"['4', '2']",overall,7.905,10.763,17.493,36.161,,Wed Mar 22 2023 08:09:16 GMT-0700 (Pacific Daylight Time),1679497756586,5.997066666666670,5,Wayne County Courthouse in Fairfield,-NR8srbP7aYcYZGp-rRB,
1,60,,An image of the Kamyanets-Podilskyi fortress,FALSE,,1679498059328,0,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/b/b3/Kamianets-Podilskyi_Castle_old.jpg,10.jpg,Chinese,FALSE,,List of all Shevchenko National Prize laureates ordered by year of reception including the Soviet period.,List of Shevchenko National Prize laureates,"['1', '1']",reconstructive,"['1', '1']",image_fit,"['5', '5']",no_irrelevant,"['1', '5']",all_relevant,"['1', '3']",overall,28.359,79.134,77.657,185.15,1960s,Wed Mar 22 2023 10:58:26 GMT-0400 (Eastern Daylight Time),1679497106778,15.875833333333300,1,,-NR8ssGY5UM_hLvsKK6y,"1962
1963
1964
1965
1966
1967
1968
1969"
1,60,,Castle Goring,FALSE,,1679498059328,0,pilot-study-experiment.json,http://upload.wikimedia.org/wikipedia/commons/d/dd/North_side_of_Castle_Goring.jpg,23.jpg,Chinese,FALSE,,"The county of West Sussex in South East England has 176 Grade I listed buildings. Such buildings are described by English Heritage, the authority responsible for their designation, as ""of exceptional interest [and] sometimes considered to be internationally important"". Grade I is the highest of the three grades of listed status in England: about 2.5% of the country's 374,000 listed buildings have this designation.",Grade I listed buildings in West Sussex,"['2', '2']",reconstructive,"['5', '3']",image_fit,"['5', '5']",no_irrelevant,"['5', '5']",all_relevant,"['3', '3']",overall,44.347,53.61,91.598,189.555,Worthing,Wed Mar 22 2023 10:58:26 GMT-0400 (Eastern Daylight Time),1679497106778,15.875833333333300,2,,-NR8ssGY5UM_hLvsKK6y,
1,60,,A big pavillion in the middle of a park on a sunny day. There are many trees.,FALSE,,1679498059328,0,pilot-study-experiment.json,,640px-parc_agen.jpg,Chinese,FALSE,,"Sculpture is the branch of the visual arts that operates in three dimensions. Sculpture is the three-dimensional art work which is physically presented in the dimensions of height, width and depth. It is one of the plastic arts. Durable sculptural processes originally used carving (the removal of material) and modelling (the addition of material, as clay), in stone, metal, ceramics, wood and other materials but, since Modernism, there has been an almost complete freedom of materials and process. A wide variety of materials may be worked by removal such as carving, assembled by welding or modelling, or moulded or cast.",Sculpture,"['5', '5']",reconstructive,"['3', '5']",image_fit,"['4', '3']",no_irrelevant,"['1', '1']",all_relevant,"['1', '1']",overall,25.5,98.464,50.022,173.986,,Wed Mar 22 2023 10:58:26 GMT-0400 (Eastern Daylight Time),1679497106778,15.875833333333300,3,Sculptures are often placed at the center of public parks.,-NR8ssGY5UM_hLvsKK6y,
1,60,,The church of Saint-Vincent,FALSE,,1679498059328,0,pilot-study-experiment.json,https://upload.wikimedia.org/wikipedia/commons/0/0e/Thouar%C3%A9-sur-Loire_%C3%A9glise.JPG,29.jpg,Chinese,FALSE,,Thouaré-sur-Loire is a commune in the Loire-Atlantique department in western France.,Thouaré-sur-Loire,"['1', '1']",reconstructive,"['3', '3']",image_fit,"['5', '5']",no_irrelevant,"['3', '5']",all_relevant,"['3', '5']",overall,33.626,58.249,41.211,133.086,,Wed Mar 22 2023 10:58:26 GMT-0400 (Eastern Daylight Time),1679497106778,15.875833333333300,4,The church of Saint-Vincent,-NR8ssGY5UM_hLvsKK6y,Thouaré-sur-Loire (Breton “Tarvieg”) is a commune in the Loire-Atlantique department in western France.
